body,documents,type,id,gold_exact_answer,gold_ideal_answer,retrieved_pmids,retrieved_docids,pred_exact_answer,pred_ideal_answer,raw_llm,sources,answer_em,answer_f1,contexts
What is the inheritance pattern of Catecholaminergic Polymorphic Ventricular Tachycardia (CPVT) caused by RYR2 mutations?,"['18052993', '17666061', '15336972']",factoid,52bf19f703868f1b06000002,['autosomal dominant'],Autosomal dominant catecholaminergic polymorphic ventricular tachycardia (CPVT) was mapped to chromosome 1q42-43 with identification of pathogenic mutations in RYR2.,"['19846786', '19423654', '24316116', '17534191', '21734574']","['19846786#0', '19423654#1', '24316116#2', '17534191#3', '21734574#4']",[],proper organization and function of the E-C coupling machinery and strongly suggest that defective RyR1-mediated SR Ca(2+) release is responsible for the failure of muscle function in myotubular myopathy.,"```json
{
  ""exact_answer"": """",
  ""ideal_answer"": ""proper organization and function of the E-C coupling machinery and strongly suggest that defective RyR1-mediated SR Ca(2+) release is responsible for the failure of muscle function in myotubular myopathy.""
}
```","[{'doc_id': '19846786#0', 'pmid': '19846786', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19423654#1', 'pmid': '19423654', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '24316116#2', 'pmid': '24316116', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '17534191#3', 'pmid': '17534191', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '21734574#4', 'pmid': '21734574', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['proper organization and function of the E-C coupling machinery and strongly suggest that defective RyR1-mediated SR Ca(2+) release is responsible for the failure of muscle function in myotubular myopathy.', 'Decreased expression of p54nrb at the time of labor may act to derepress PR-mediated inhibition on connexin 43 expression and contribute to the initiation of labor.', 'order of treatment and the best timeframe for combining percutaneous vertebroplasty and denosumab therapy in patients presenting with acute vertebral compression fractures and refractory axial pain.', 'what is possible in the genomic era, and indicate what we should expect from genetic studies in adolescent idiopathic scoliosis, a complex trait disease.', 'Questions remain regarding the normal function of DUX4 and how expression of DUX4 in somatic cells leads to FSHD.']"
Which virus is Cidofovir (Vistide) indicated for?,"['19725597', '11772283', '11154213', '9814660']",factoid,52bf1cad03868f1b0600000a,['cytomegalovirus'],Cidofovir is commonly used in the treatment of cytomegalovirus (CMV) infection and disease.,"['23424633', '10764574', '22147611', '24314737', '20189881']","['23424633#0', '10764574#1', '22147611#2', '24314737#3', '20189881#4']",[],The document does not specify which virus Cidofovir (Vistide) is indicated for.,"```json
{
""exact_answer"": """",
""ideal_answer"": ""The document does not specify which virus Cidofovir (Vistide) is indicated for.""
}
```","[{'doc_id': '23424633#0', 'pmid': '23424633', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '10764574#1', 'pmid': '10764574', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22147611#2', 'pmid': '22147611', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '24314737#3', 'pmid': '24314737', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '20189881#4', 'pmid': '20189881', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['insight into viral replication, viral immune evasion strategies, and the mechanism of antiviral RNAi.', 'the fast growth of public sequence repositories, we argue that close targets will be available for the majority of novel genes, making spliced alignment an excellent practical tool for high-throughput automated genome annotation.', 'particular challenge for the pediatrician is the sufficient and adequate pain therapy in palliative care.', 'strategy for sequence or combination therapy to optimize the use of these new molecules should be investigated.', 'disease treatments on cortical fibrillar amyloid-beta load in vivo. Elan Pharmaceuticals and Wyeth Research.']"
To the ligand of which receptors does Denosumab (Prolia) bind?,"['23616122', '23241893', '22815651', '23139212', '22815185', '22401778', '22338309', '22322981', '21677475', '21623686', '21243489', '20671739', '20703154', '19098925', '18632461', '16527005', '16188502']",factoid,52bf1d9e03868f1b06000010,['RANKL'],Denosumab is a monoclonal antibody against the RANKL,"['21614516', '18992238', '15143168', '11239395', '12031625']","['21614516#0', '18992238#1', '15143168#2', '11239395#3', '12031625#4']",[],Denosumab (Prolia) binds to the RANK ligand.,"```json
{
""exact_answer"": """",
""ideal_answer"": ""Denosumab (Prolia) binds to the RANK ligand.""
}
```","[{'doc_id': '21614516#0', 'pmid': '21614516', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '18992238#1', 'pmid': '18992238', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '15143168#2', 'pmid': '15143168', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '11239395#3', 'pmid': '11239395', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '12031625#4', 'pmid': '12031625', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['The results indicate the calcium handling properties of hiPSC-derived cardiomyocytes are relatively immature to hESC counterparts.', 'both sortilin and the M6PR localize to similar membrane platforms, and that prosaposin must interact with sortilin to be recruited to DRMs.', 'findings suggest that CK2 phosphorylation of Bdf1 may regulate RNA polymerase II transcription and/or chromatin structure.', 'because Ccr4p and Caf1p interact with transcription factors, these results suggest an unexpected link between mRNA synthesis and turnover.', 'suggest that denaturing high-performance liquid chromatography provides an accurate method for the rapid identification of MTM1 mutations.']"
Is Rheumatoid Arthritis more common in men or women?,"['23217568', '22853635', '21340496', '20889597', '20810033', '19158113', '18759162', '17965425', '16418123', '15083883', '12723987', '1563036']",factoid,5118dd1305c10fae75000001,['Women'],"['Disease patterns in RA vary between the sexes; the condition is more commonly seen in women, who exhibit a more aggressive disease and a poorer long-term outcome.']","['22811911', '9858396', '19370079', '23424633', '21542789']","['22811911#0', '9858396#1', '19370079#2', '23424633#3', '21542789#4']",[],We describe the current knowledge about the role of non-MHC genes in the pathogenesis of rheumatoid arthritis.,"```json
{
""exact_answer"": """",
""ideal_answer"": ""We describe the current knowledge about the role of non-MHC genes in the pathogenesis of rheumatoid arthritis.""
}
```","[{'doc_id': '22811911#0', 'pmid': '22811911', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '9858396#1', 'pmid': '9858396', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19370079#2', 'pmid': '19370079', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23424633#3', 'pmid': '23424633', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '21542789#4', 'pmid': '21542789', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['In conclusion, while regular physical activity increases life expectancy, it remains unclear if high-intensity sports activities further increase life expectancy.', 'broad recommendations are available to help guide the management and participation in sports of athletes with cardiovascular disease.', 'there is much information and tremendous hope for better management of patients with coronary heart disease.', 'insight into viral replication, viral immune evasion strategies, and the mechanism of antiviral RNAi.', 'identifying new genetic polymorphisms remains low. We describe the current knowledge about the role of non-MHC genes in the pathogenesis of rheumatoid arthritis.']"
What is the methyl donor of DNA (cytosine-5)-methyltransferases?,"['8441638', '11208790', '7607467', '8065896', '7578083', '1584813', '15273274']",factoid,51404dd723fec90375000002,['S-adenosyl-L-methionine'],"['S-adenosyl-L-methionine (AdoMet, SAM) is the methyl donor of DNA (cytosine-5)-methyltransferases. DNA (cytosine-5)-methyltransferases catalyze the transfer of a methyl group from S-adenosyl-L-methionine to the C-5 position of cytosine residues in DNA.']","['23083810', '23424633', '17671181', '15970672', '23847761']","['23083810#0', '23424633#1', '17671181#2', '15970672#3', '23847761#4']",[],The document does not provide information about the methyl donor of DNA (cytosine-5)-methyltransferases.,"```json
{
""exact_answer"": """",
""ideal_answer"": ""The document does not provide information about the methyl donor of DNA (cytosine-5)-methyltransferases.""
}
```","[{'doc_id': '23083810#0', 'pmid': '23083810', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23424633#1', 'pmid': '23424633', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '17671181#2', 'pmid': '17671181', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '15970672#3', 'pmid': '15970672', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23847761#4', 'pmid': '23847761', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['describe currently available compounds with significant therapeutic potential for treating genetic disorders and cancer.', 'insight into viral replication, viral immune evasion strategies, and the mechanism of antiviral RNAi.', 'the molecular mechanisms in the pathogenesis of myeloid malignancies and for testing targeted therapies.', 'recent data on the recognition specificity and biological significance of proteins that associate with methylated histone lysines.', 'progress toward the discovery, pre-clinical development, and clinical study of novel molecular therapeutics.']"
Which medication should be administered when managing patients with suspected acute opioid overdose?,"['21044832', '17849242', '11130352', '11015242', '9562190', '8907145', '1470965']",factoid,5149f494d24251bc0500004c,['naloxone'],"['Naloxone is opioid anagonist that should be administered for all patients with suspected acute opioid overdose. Intravenous naltrexone hydrochloride is usually administered, however, other formulations, including enteral methylnaltrexone, nebulized naloxone and subcutaneous naloxone, are under investigation and can be used under certain circumstances.']","['9858396', '12454739', '11349753', '19370079', '23083810']","['9858396#0', '12454739#1', '11349753#2', '19370079#3', '23083810#4']",[],The provided documents do not contain information about medications to administer in the case of suspected acute opioid overdose.,"```json
{
""exact_answer"": """",
""ideal_answer"": ""The provided documents do not contain information about medications to administer in the case of suspected acute opioid overdose.""
}
```","[{'doc_id': '9858396#0', 'pmid': '9858396', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '12454739#1', 'pmid': '12454739', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '11349753#2', 'pmid': '11349753', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19370079#3', 'pmid': '19370079', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23083810#4', 'pmid': '23083810', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['broad recommendations are available to help guide the management and participation in sports of athletes with cardiovascular disease.', 'to be the best therapeutic alternatives in the management of patients who become resistant to imatinib monotherapy.', 'However, further studies are needed to provide guidelines for the administration of this drug in newborns.', 'there is much information and tremendous hope for better management of patients with coronary heart disease.', 'describe currently available compounds with significant therapeutic potential for treating genetic disorders and cancer.']"
Which antiepileptic drug is most strongly associated with spina bifida? ,"['23082254', '22051200', '21766433', '19490036', '17075842', '11077457', '10339792', '8075508', '2707392', '3939491']",factoid,51588bb2d24251bc05000091,['Valproate'],['Phenytoin is not used in pregnancy as it is associated with a severe fetal deformation. From the other anticonvulsants most studies report the higher association between use during pregnancy and spin bifida to occur with Valproate.'],"['22614287', '22707725', '23065279', '17693653', '22147611']","['22614287#0', '22707725#1', '23065279#2', '17693653#3', '22147611#4']",[],,"```json
{
  ""exact_answer"": """",
  ""ideal_answer"": """"
}
```","[{'doc_id': '22614287#0', 'pmid': '22614287', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22707725#1', 'pmid': '22707725', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23065279#2', 'pmid': '23065279', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '17693653#3', 'pmid': '17693653', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22147611#4', 'pmid': '22147611', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['We also provide strong evidence for overlap in genetic risk between schizophrenia and bipolar disorder.', 'Given the synergistic consequences on contractility, it is not surprising that the mutants cause lethal, hereditary dilated cardiomyopathy.', 'better association of the molecular defects with the severity of the deficiency than with clinical manifestations.', 'in assessing the biological activity of antiangiogenic agents in the absence of validated biological assays.', 'particular challenge for the pediatrician is the sufficient and adequate pain therapy in palliative care.']"
Where in the cell do we find the protein Cep135?,"['23456457', '23213374', '23115304', '22976301', '22898782', '22521416', '22261722', '21766470', '20392737', '19454482', '19321663', '19293139', '18851962', '17681131', '16240430', '14983524', '11781336', '10842375']",factoid,51596a8ad24251bc0500009e,['centrosome'],['Cep135 is the active component of the centrosome.'],"['22175015', '18812180', '15143168', '11239395', '19788051']","['22175015#0', '18812180#1', '15143168#2', '11239395#3', '19788051#4']",[],The provided document does not contain information about where the protein Cep135 is found in the cell.,"```json
{
""exact_answer"": """",
""ideal_answer"": ""The provided document does not contain information about where the protein Cep135 is found in the cell.""
}
```","[{'doc_id': '22175015#0', 'pmid': '22175015', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '18812180#1', 'pmid': '18812180', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '15143168#2', 'pmid': '15143168', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '11239395#3', 'pmid': '11239395', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19788051#4', 'pmid': '19788051', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['to the classical p38α isoform, although they may play central and distinct role in certain physiological and pathological processes.', 'in the Chk2 isolated from bacteria, all other phosphorylated residues identified in human Chk2 from insect cells were present also in Chk2 from bacteria.', 'findings suggest that CK2 phosphorylation of Bdf1 may regulate RNA polymerase II transcription and/or chromatin structure.', 'because Ccr4p and Caf1p interact with transcription factors, these results suggest an unexpected link between mRNA synthesis and turnover.', 'disease neuronal involvement of apoptosis is limited to the cells of the brain stem, sparing the cortical area which is involved in neuronal apoptosis and cognitive decline later.']"
Which is the vector of Louping ill virus?,"['22939093', '19685082', '19631009', '18471057', '17346361', '15252984', '11427261', '9802086', '7815482', '1337231', '14422369', '13383364', '22913287', '22452970', '21771532', '21593276', '21254926', '19925041', '18841330', '18823640', '18602711', '18562534', '12560576', '12557579', '12519399', '12233771']",factoid,51716e808ed59a060a00000b,['Ixodes ricinus'],"['Louping ill virus (LIV) belongs to the mammalian tick-borne virus group of the genus Flavivirus  which cause central nervous system disease. LIV infects the red grouse Lagopus lagopus scoticus, causing high mortality. LIV is transmitted by the tick Ixodes ricinus.', 'Deer are the key hosts of the vector (Ixodes ricinus) that transmits LIV to red grouse Lagopus lagopus scoticus, causing high mortality. (PMID: 22939093)']","['22072984', '2833535', '11675596', '16931984', '22147611']","['22072984#0', '2833535#1', '11675596#2', '16931984#3', '22147611#4']",[],The mutation A344V that were aggravated by local anesthetic intoxication. The results indicate that certain forms of the LQTS may constitute a specific pharmacogenetic risk factor for regional anesthesia.,"```json
{
  ""exact_answer"": """",
  ""ideal_answer"": ""The mutation A344V that were aggravated by local anesthetic intoxication. The results indicate that certain forms of the LQTS may constitute a specific pharmacogenetic risk factor for regional anesthesia.""
}
```","[{'doc_id': '22072984#0', 'pmid': '22072984', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '2833535#1', 'pmid': '2833535', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '11675596#2', 'pmid': '11675596', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '16931984#3', 'pmid': '16931984', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22147611#4', 'pmid': '22147611', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['some susceptibility alleles for autoimmune diseases may be maintained in human population due to past selective processes.', 'using Western blotting with autoimmune plasma to identify specific polypeptides in a crude antigen preparation.', 'observed patterns of nucleotide frequencies in the genome strongly support the hypothesis of strand asymmetry in replication errors.', 'the mutation A344V that were aggravated by local anesthetic intoxication. The results indicate that certain forms of the LQTS may constitute a specific pharmacogenetic risk factor for regional anesthesia.', 'particular challenge for the pediatrician is the sufficient and adequate pain therapy in palliative care.']"
What is the average diameter of intermediate filaments?,"['2264817', '22848616', '22126386', '19656809', '21669844', '19559031', '18726512', '18523546', '17289402', '16458019', '15373777']",factoid,515db3d8298dcd4e51000015,"['10 nanometers', '10 nm']",['Intermediate filaments have an average diameter of 10 nanometers (nm).'],"['22707725', '23065279', '23424633', '17693653', '10764574']","['22707725#0', '23065279#1', '23424633#2', '17693653#3', '10764574#4']",[],,"```json
{
  ""exact_answer"": """",
  ""ideal_answer"": """"
}
```","[{'doc_id': '22707725#0', 'pmid': '22707725', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23065279#1', 'pmid': '23065279', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23424633#2', 'pmid': '23424633', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '17693653#3', 'pmid': '17693653', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '10764574#4', 'pmid': '10764574', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Given the synergistic consequences on contractility, it is not surprising that the mutants cause lethal, hereditary dilated cardiomyopathy.', 'better association of the molecular defects with the severity of the deficiency than with clinical manifestations.', 'insight into viral replication, viral immune evasion strategies, and the mechanism of antiviral RNAi.', 'in assessing the biological activity of antiangiogenic agents in the absence of validated biological assays.', 'the fast growth of public sequence repositories, we argue that close targets will be available for the majority of novel genes, making spliced alignment an excellent practical tool for high-throughput automated genome annotation.']"
What disease is Velcade (bortezomib) mainly used for?,"['23176720', '22699304', '22381702', '22353937', '22189222', '22087865', '22028144', '21839906', '21751810', '21634429', '21501555', '21223249', '20685499', '20079210', '19190249', '18410447', '18381602', '18327587', '17133426', '16470606', '15985470', '15626743']",factoid,51631154298dcd4e5100004e,['multiple myeloma'],"['Velcade (bortezomid), a proteasome inhibitor drug indicated for multiple myeloma (MM) treatment. Velcade is also approved for the treatment of patients with mantle cell lymphoma.']","['22707725', '23083810', '22147611', '22795419', '22789835']","['22707725#0', '23083810#1', '22147611#2', '22795419#3', '22789835#4']",[],The document does not contain information about Velcade (bortezomib) or its specific uses.,"```json
{
""exact_answer"": """",
""ideal_answer"": ""The document does not contain information about Velcade (bortezomib) or its specific uses.""
}
```","[{'doc_id': '22707725#0', 'pmid': '22707725', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23083810#1', 'pmid': '23083810', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22147611#2', 'pmid': '22147611', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22795419#3', 'pmid': '22795419', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22789835#4', 'pmid': '22789835', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Given the synergistic consequences on contractility, it is not surprising that the mutants cause lethal, hereditary dilated cardiomyopathy.', 'describe currently available compounds with significant therapeutic potential for treating genetic disorders and cancer.', 'particular challenge for the pediatrician is the sufficient and adequate pain therapy in palliative care.', 'and their potential uses in the ED setting represent an important aspect of continuing education for emergency physicians.', 'for selecting particular patients, who will safely respond to therapeutic inhibition of tyrosine kinases.']"
Which is the causative agent of malaria?,"['23405174', '23382752', '23349974', '23342028', '23326533', '23293353', '23088152', '23046708', '22929299', '22819049', '22628552', '22563351', '22543099', '22359643', '22341220', '22222968', '22216006', '22095915', '22028927', '21698217', '21329764', '21297002', '21209090', '20702404', '20635416', '20610151', '20500669', '20353400', '20078859', '19931645', '19801158', '19706885', '19706490', '19666593', '19666023', '19267910', '19184366', '18989463', '18563912', '18925948', '18628947', '18295508', '18248630', '18221799', '18082626', '17868038', '17822713', '17024857', '16458301', '16222020', '16203971', '16042788', '15950069', '15878595', '15703443', '15701514', '15339111', '15293910', '15265796', '15246528', '15147974', '15117937', '15073329', '15033330', '15003844', '14638789', '14627712', '14609342', '14556002', '14514358', '12930149', '12929205', '12626578', '12139027', '12125103', '11796125', '11839179', '11687659', '11559352', '11504465', '11087748', '11115107', '11085920', '10744765', '10703207', '10585859', '9927744', '9874251', '9514077', '8816746', '8631352', '7715553', '8300589', '1474844', '1813841', '1648659', '15463447', '2067482', '2067470', '2191201', '3011062', '3911876', '4047719', '6728514', '6760901', '23246819', '22990975', '22592550', '22524128', '22507744', '22057268', '22019287', '21989409', '21904052', '21866942', '21771420', '21670272', '21601941', '21570407', '21206476', '20034997', '19779742', '19768685', '19380379', '19038338', '19020475', '19013823', '18672695', '18611947', '18522993', '18164079', '23484017', '23483940']",factoid,517194ef8ed59a060a000011,"['Plasmodium species', 'Plasmodium spp.']","['Four Plasmodium species commonly infect humans (Plasmodium falciparum, Plasmodium vivax, Plasmodium malariae and Plasmodium ovale). Plasmodium falciparum infects about 5-10% of the world human population per year and it is the causative agent of the most severe and lethal form of malaria. P. falciparum  causes fatal cerebral malaria and is responsible for most deaths, particularly in pregnant women and children under the age of five. P. falciparum is transmitted to the human host by Anopheles mosquitoes and is the most tremendous malaria vector in sub-Saharan Africa. Plasmodium vivax is the causative agent of benign malaria in more temperate climates of the world. Plasmodium gallinaceum is the main bird malaria causative agent and  Plasmodium yoelli is the principle rodent malaria agent.']","['22707725', '23424633', '15627018', '11349753', '23083810']","['22707725#0', '23424633#1', '15627018#2', '11349753#3', '23083810#4']",[],,"```json
{
""exact_answer"": """",
""ideal_answer"": """"
}
```","[{'doc_id': '22707725#0', 'pmid': '22707725', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23424633#1', 'pmid': '23424633', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '15627018#2', 'pmid': '15627018', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '11349753#3', 'pmid': '11349753', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23083810#4', 'pmid': '23083810', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Given the synergistic consequences on contractility, it is not surprising that the mutants cause lethal, hereditary dilated cardiomyopathy.', 'insight into viral replication, viral immune evasion strategies, and the mechanism of antiviral RNAi.', 'utility of these agents as anticancer therapeutics, clinical results to date, and developmental challenges that lie ahead.', 'However, further studies are needed to provide guidelines for the administration of this drug in newborns.', 'describe currently available compounds with significant therapeutic potential for treating genetic disorders and cancer.']"
Which is the molecular mechanism underlying K-ras alterations in carcinomas?,"['16757361', '8613066', '21886451', '21779504', '12697967', '19783717', '19826477', '19509115', '16166322', '8178941', '21626008']",factoid,5177def18ed59a060a000034,['Point mutations'],['Activating point mutations most frequently in codon 12'],"['8178941', '22707725', '16003110', '15498824', '24166911']","['8178941#0', '22707725#1', '16003110#2', '15498824#3', '24166911#4']",[['K-ras mutations']],family history of pancreatic carcinoma for K-ras mutations may identify patients at risk for the development of invasive carcinoma.,"```json
{
""exact_answer"": ""K-ras mutations"",
""ideal_answer"": ""family history of pancreatic carcinoma for K-ras mutations may identify patients at risk for the development of invasive carcinoma.""
}
```","[{'doc_id': '8178941#0', 'pmid': '8178941', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22707725#1', 'pmid': '22707725', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '16003110#2', 'pmid': '16003110', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '15498824#3', 'pmid': '15498824', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '24166911#4', 'pmid': '24166911', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['family history of pancreatic carcinoma for K-ras mutations may identify patients at risk for the development of invasive carcinoma.', 'Given the synergistic consequences on contractility, it is not surprising that the mutants cause lethal, hereditary dilated cardiomyopathy.', 'through the cloning of different disease genes are interacting on different levels and share several major pathogenic mechanisms.', 'by limiting CF proliferation and differentiation, two critical steps in the pathogenesis of cardiac fibrosis.', 'relationships between genome organization, transcription, and chromosomal translocation formation will have important implications in understanding the causes of therapy-related cancers.']"
Which is the neurodevelopmental disorder associated to mutations in the X- linked gene mecp2?,"['23449173', '22670134', '11269512', '22982301', '21982064', '19495527', '18337588', '18332345', '17387578', '17089071', '12111643', '11960578', '11738860', '10577905', '10767337', '11055898', '11524741', '11462237', '11402105', '11313756']",factoid,517818508ed59a060a000035,['Rett syndrome'],"['The neurodevelopmental disorder named Rett syndrome, originally termed as cerebroatrophic hyperammonemia. Although most exclusively affects females, has also been found in male patients.']","['22707725', '22147611', '21614516', '11478802', '11239395']","['22707725#0', '22147611#1', '21614516#2', '11478802#3', '11239395#4']",[],"The mutants cause lethal, hereditary dilated cardiomyopathy.","```json
{
  ""exact_answer"": """",
  ""ideal_answer"": ""The mutants cause lethal, hereditary dilated cardiomyopathy.""
}
```","[{'doc_id': '22707725#0', 'pmid': '22707725', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22147611#1', 'pmid': '22147611', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '21614516#2', 'pmid': '21614516', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '11478802#3', 'pmid': '11478802', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '11239395#4', 'pmid': '11239395', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Given the synergistic consequences on contractility, it is not surprising that the mutants cause lethal, hereditary dilated cardiomyopathy.', 'particular challenge for the pediatrician is the sufficient and adequate pain therapy in palliative care.', 'The results indicate the calcium handling properties of hiPSC-derived cardiomyocytes are relatively immature to hESC counterparts.', 'that the distribution of the different alleles of these minisatellites might be associated with malignancy.', 'because Ccr4p and Caf1p interact with transcription factors, these results suggest an unexpected link between mRNA synthesis and turnover.']"
Which deiodinase is known to be present in liver?,"['15072569', '9389494', '9709961', '9794474', '8550759', '7629231']",factoid,517a8b768ed59a060a00003f,"['Type 1 deiodinase', 'type 3 deiodinase']","['High D1 and D3 activities are present in fetal human liver, and high D1 and mostly absent D3 activities are present in adult human liver.']","['22072984', '20189881', '22147611', '20334446', '21936531']","['22072984#0', '20189881#1', '22147611#2', '20334446#3', '21936531#4']",[],These compounds represent novel chemical probes for biological function studies of DOT1L in health and disease.,"```json
{
""exact_answer"": """",
""ideal_answer"": ""These compounds represent novel chemical probes for biological function studies of DOT1L in health and disease.""
}
```","[{'doc_id': '22072984#0', 'pmid': '22072984', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '20189881#1', 'pmid': '20189881', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22147611#2', 'pmid': '22147611', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '20334446#3', 'pmid': '20334446', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '21936531#4', 'pmid': '21936531', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['some susceptibility alleles for autoimmune diseases may be maintained in human population due to past selective processes.', 'disease treatments on cortical fibrillar amyloid-beta load in vivo. Elan Pharmaceuticals and Wyeth Research.', 'particular challenge for the pediatrician is the sufficient and adequate pain therapy in palliative care.', 'drug-drug interactions for any of the ingredients, with their bioavailabilities being well preserved.', 'These compounds represent novel chemical probes for biological function studies of DOT1L in health and disease.']"
