body,documents,type,id,gold_exact_answer,gold_ideal_answer,retrieved_pmids,retrieved_docids,pred_exact_answer,pred_ideal_answer,raw_llm,sources,answer_em,answer_f1,contexts
What histone modification is recognized by the bromodomain?,"['23095041', '21851057', '21596426', '21271695', '21189220', '17049045', '16265664', '15970672', '15382140', '15143168', '15014446', '10746732', '10716917']",factoid,53398855d6d3ac6a3400005b,['Acetylated lysines'],Acetylated lysines in histones (generally H3 and H4),"['17049045', '16265664', '15014446', '10746732', '21195088']","['17049045#0', '16265664#1', '15014446#2', '10746732#3', '21195088#4']",[['acetylated histone']],"Several bromodomains recognize acetylated histones. For example, the bromodomain in RSC recognizes acetylated histone H3 Lys14, while the BRD7 bromodomain binds to acetylated histone through its bromodomain. The Gcn5 bromodomain coordinates nucleosome remodelling by recognizing acetylated histones, and the CHD1 chromodomain recognizes modified histone H3 peptides.","```json
{
""exact_answer"": ""acetylated histone"",
""ideal_answer"": ""Several bromodomains recognize acetylated histones. For example, the bromodomain in RSC recognizes acetylated histone H3 Lys14, while the BRD7 bromodomain binds to acetylated histone through its bromodomain. The Gcn5 bromodomain coordinates nucleosome remodelling by recognizing acetylated histones, and the CHD1 chromodomain recognizes modified histone H3 peptides.""
}
```","[{'doc_id': '17049045#0', 'pmid': '17049045', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '16265664#1', 'pmid': '16265664', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '15014446#2', 'pmid': '15014446', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '10746732#3', 'pmid': '10746732', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '21195088#4', 'pmid': '21195088', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: Selective recognition of acetylated histones by bromodomains in transcriptional co-activators.', 'Title: The transcriptional regulation role of BRD7 by binding to acetylated histone through bromodomain.', 'Title: Tandem bromodomains in the chromatin remodeler RSC recognize acetylated histone H3 Lys14.', 'Title: The Gcn5 bromodomain co-ordinates nucleosome remodelling.', 'Title: The recognition specificity of the CHD1 chromodomain with modified histone H3 peptides.']"
Which cyclin- dependent kinase inhibitor is regulated by Bmi-1?,"['20661663', '20591222', '20551323', '19321450', '18371338', '18371328', '18275833', '17989730', '17651940', '17145810', '17102614', '16537449', '16157028', '16155021', '14982841', '14574365', '12714971', '12482990', '9923679', '21928107', '18346113', '21496667', '21164364', '19907431', '19390085', '19389366', '17597110', '17233832', '16869752', '16778197', '15964994', '15892997', '14732230', '14536079', '11355949']",factoid,533abc76d6d3ac6a34000064,['p16INK4'],p16INK4 (also known as CDKN2A),"['21223249', '19048113', '19390085', '20591222', '14574365']","['21223249#0', '19048113#1', '19390085#2', '20591222#3', '14574365#4']",[['multi-targeted cyclin-dependent kinase inhibitor']],Bmi-1 regulates the Ink4a/Arf locus to control pancreatic beta-cell proliferation. Bmi-1 is also involved in multi-targeted cyclin-dependent kinase inhibition in myeloma.,"```json
{
  ""exact_answer"": ""multi-targeted cyclin-dependent kinase inhibitor"",
  ""ideal_answer"": ""Bmi-1 regulates the Ink4a/Arf locus to control pancreatic beta-cell proliferation. Bmi-1 is also involved in multi-targeted cyclin-dependent kinase inhibition in myeloma.""
}
```","[{'doc_id': '21223249#0', 'pmid': '21223249', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19048113#1', 'pmid': '19048113', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19390085#2', 'pmid': '19390085', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '20591222#3', 'pmid': '20591222', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '14574365#4', 'pmid': '14574365', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: Molecular and cellular effects of multi-targeted cyclin-dependent kinase inhibition in myeloma: biological and clinical implications.', 'Title: Bmi1 is required for Hedgehog pathway-driven medulloblastoma expansion.', 'Title: Bmi-1 regulates the Ink4a/Arf locus to control pancreatic beta-cell proliferation.', 'Title: Expression of Bmi-1 gene in esophageal carcinoma cell EC9706 and its effect on cell cycle, apoptosis and migration.', 'Title: Bmi-1 dependence distinguishes neural stem cell self-renewal from progenitor proliferation.']"
What is the name of the stem loop present in the 3' end of genes encoding for selenoproteins?,"['24251578', '23788723', '23783574', '23614019', '23603359', '22209284', '20385601', '19467292', '19179357', '17901054', '17715293', '17470795', '15791204', '11839807', '11092556', '10567350', '10334333', '9256076', '8634917', '8602359', '8601283', '8955902', '8344267']",factoid,533ea8fcc45e133714000010,['SECIS'],SECIS (selenocysteine insertion sequence),"['8602359', '10567350', '23783574', '11839807', '7637580']","['8602359#0', '10567350#1', '23783574#2', '11839807#3', '7637580#4']",[['SECIS element']],"3'-untranslated regions of selenoprotein genes contain a common stem-loop structure, selenocysteine insertion sequence (SECIS) element, that is necessary for decoding UGA as selenocysteine rather than a stop signal.","```json
{
  ""exact_answer"": ""SECIS element"",
  ""ideal_answer"": ""3'-untranslated regions of selenoprotein genes contain a common stem-loop structure, selenocysteine insertion sequence (SECIS) element, that is necessary for decoding UGA as selenocysteine rather than a stop signal.""
}
```","[{'doc_id': '8602359#0', 'pmid': '8602359', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '10567350#1', 'pmid': '10567350', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23783574#2', 'pmid': '23783574', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '11839807#3', 'pmid': '11839807', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '7637580#4', 'pmid': '7637580', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"[""Title: A protein binds the selenocysteine insertion element in the 3'-UTR of mammalian selenoprotein mRNAs."", ""Abstract: Mammalian selenium-containing proteins identified thus far contain selenium in the form of a selenocysteine residue encoded by UGA. These proteins lack common amino acid sequence motifs, but 3'-untranslated regions of selenoprotein genes contain a common stem-loop structure, selenocysteine insertion sequence (SECIS) element, that is necessary for decoding UGA as selenocysteine rather than a stop signal. We describe here a computer program, SECISearch, that identifies mammalian"", ""Abstract: Selenoproteins are proteins containing an uncommon amino acid selenocysteine (Sec). Sec is inserted by a specific translational machinery that recognizes a stem-loop structure, the SECIS element, at the 3' UTR of selenoprotein genes and recodes a UGA codon within the coding sequence. As UGA is normally a translational stop signal, selenoproteins are generally misannotated and designated tools have to be developed for this class of proteins. Here, we present two new computational"", 'designated selenoprotein M (SelM). The 3-kb human SelM-encoding gene has five exons and is located on chromosome 22 but has not been correctly identified by either Celera or the public Human Genome Project. We characterized human and mouse SelM cDNA sequences and expressed the selenoprotein in various mammalian cell lines. The 3"" UTR of the human, mouse, and rat SelM-encoding genes lacks a canonical SECIS element. Instead, Sec is incorporated in response to a conserved mRNA structure, in which', 'Title: Molecular cloning of cDNA encoding a bovine selenoprotein P-like protein containing 12 selenocysteines and a (His-Pro) rich domain insertion, and its regional expression.']"
Which is the histone residue methylated by MLL1?,"['23399917', '23038103', '22666422', '22488473', '22046413', '21875999', '21124902', '21113167', '20861184', '19855399', '19818711', '19481096', '19219072', '19187761', '18838538', '18562676', '17942719', '17168535', '16651450', '15960975', '15941828']",factoid,533be71dfd9a95ea0d000009,['H3K4'],Histone H3 at lysine 4 (H3K4),"['17168535', '20861184', '21113167', '20657587', '15941828']","['17168535#0', '20861184#1', '21113167#2', '20657587#3', '15941828#4']",[['histone']],"The document mentions that MLL1 methylates histone residues. Specifically, it methylates the histone tail, and the MSL3 chromodomain corecognition involves recognizing DNA and a methylated histone tail. The MLL1 methyltransferase has global and Hox-specific roles, and regulates MDR1 transcription and chemoresistance.","```json
{
""exact_answer"": ""histone"",
""ideal_answer"": ""The document mentions that MLL1 methylates histone residues. Specifically, it methylates the histone tail, and the MSL3 chromodomain corecognition involves recognizing DNA and a methylated histone tail. The MLL1 methyltransferase has global and Hox-specific roles, and regulates MDR1 transcription and chemoresistance.""
}
```","[{'doc_id': '17168535#0', 'pmid': '17168535', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '20861184#1', 'pmid': '20861184', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '21113167#2', 'pmid': '21113167', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '20657587#3', 'pmid': '20657587', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '15941828#4', 'pmid': '15941828', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: MLL core components give the green light to histone methylation.', 'Title: Histone methyltransferase MLL1 regulates MDR1 transcription and chemoresistance.', 'Title: The histone methyltransferase MLL1 permits the oscillation of circadian gene expression.', 'Title: Corecognition of DNA and a methylated histone tail by the MSL3 chromodomain.', 'Title: Global and Hox-specific roles for the MLL1 methyltransferase.']"
What is the function of the protein encoded by the gene PABPC4?,"['23938467', '23181716', '22896784', '23300856', '22884093', '22530058', '21940797', '21300955', '20943973', '11328870']",factoid,531d744c267d7dd053000009,"['PABC4 is important for mRNA stability and translation initiation, in chronic inflammation and in the pathogenesis of colorectal cancer.']",The main function of PABPC4 is in mRNA stability and translation initiation. PABPC4 may also play a role in chronic inflammation and in the pathogenesis of colorectal cancer.,"['14717712', '24273314', '22718819', '15987638', '22278882']","['14717712#0', '24273314#1', '22718819#2', '15987638#3', '22278882#4']",[],Human PABP binds AU-rich RNA via RNA-binding domains 3 and 4.,"```json
{
  ""exact_answer"": """",
  ""ideal_answer"": ""Human PABP binds AU-rich RNA via RNA-binding domains 3 and 4.""
}
```","[{'doc_id': '14717712#0', 'pmid': '14717712', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '24273314#1', 'pmid': '24273314', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22718819#2', 'pmid': '22718819', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '15987638#3', 'pmid': '15987638', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22278882#4', 'pmid': '22278882', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: Human PABP binds AU-rich RNA via RNA-binding domains 3 and 4.', 'Title: Why are genes encoded on the lagging strand of the bacterial genome?', 'Title: Large ribosomal protein 4 increases efficiency of viral recoding sequences.', 'Title: Parkin interacts with the proteasome subunit alpha4.', 'and that this repressive function may invoke a role for a scaffolding function of the protein at target genes.']"
Name a method for enrichment of arginine-methylated peptides.,['24129315'],factoid,532206819b2d7acc7e00000f,['Immunoaffinity purification'],Immunoaffinity purification using specific antibodies has been used in order to perform enrichment of methylated peptides.,"['20399192', '24129315', '23576281', '15768030', '19897549']","['20399192#0', '24129315#1', '23576281#2', '15768030#3', '19897549#4']",[],Chemical and biological methods to detect post-translational modifications of arginine.,"```json
{
  ""exact_answer"": """",
  ""ideal_answer"": ""Chemical and biological methods to detect post-translational modifications of arginine.""
}
```","[{'doc_id': '20399192#0', 'pmid': '20399192', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '24129315#1', 'pmid': '24129315', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23576281#2', 'pmid': '23576281', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '15768030#3', 'pmid': '15768030', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19897549#4', 'pmid': '19897549', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: A technique for the specific enrichment of citrulline-containing peptides.', 'Title: Immunoaffinity enrichment and mass spectrometry analysis of protein methylation.', 'Title: Chemical and biological methods to detect post-translational modifications of arginine.', 'Title: Enrichment and analysis of peptide subsets using fluorous affinity tags and mass spectrometry.', 'Title: A homogeneous method for investigation of methylation-dependent protein-protein interactions in epigenetics.']"
What is the ubiquitin proteome?,"['23764619', '23743150', '22178446']",factoid,532f1452d6d3ac6a34000030,['The ubiquitin proteome is the entire set ubiquitinated proteins and of their respective ubiquitination sites.'],The ubiquitin proteome is the entire set ubiquitinated proteins and of their respective ubiquitination sites.,"['23743150', '23046644', '23150437', '19037995', '23822887']","['23743150#0', '23046644#1', '23150437#2', '19037995#3', '23822887#4']",[],"The document does not explicitly define the ""ubiquitin proteome."" However, it discusses research related to ubiquitination, the ubiquitin-proteasome system, and p53 ubiquitination and proteasomal degradation, all of which are components of the ubiquitin proteome.","```json
{
""exact_answer"": """",
""ideal_answer"": ""The document does not explicitly define the \""ubiquitin proteome.\"" However, it discusses research related to ubiquitination, the ubiquitin-proteasome system, and p53 ubiquitination and proteasomal degradation, all of which are components of the ubiquitin proteome.""
}
```","[{'doc_id': '23743150#0', 'pmid': '23743150', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23046644#1', 'pmid': '23046644', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23150437#2', 'pmid': '23150437', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19037995#3', 'pmid': '19037995', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23822887#4', 'pmid': '23822887', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: An immunoaffinity purification method for the proteomic analysis of ubiquitinated protein complexes.', 'Title: Ubiquitin receptors and protein quality control.', 'Title: p53 Ubiquitination and proteasomal degradation.', 'Title: Targeting the ubiquitin-proteasome system for cancer therapy.', 'Title: Targeting the ubiquitin-proteasome system for cancer therapy.']"
How can the expression of SerH3 immobilization antigen be regulated?,"['3336362', '3537733', '4054606', '3915784', '11973302', '7731807', '7828814', '8414992', '1522546', '2233735', '2854007', '3211135']",factoid,5335f053d6d3ac6a34000055,['Temperature regulation'],The expression of Tetrahymena surface proteins serotype H3 (SerH3) is under temperature regulation. SerH3 is expressed when cells are incubated between the temperatures of 20 and 35 degrees C.,"['7731807', '3336362', '2233735', '7828814', '3915784']","['7731807#0', '3336362#1', '2233735#2', '7828814#3', '3915784#4']",[],"The expression of SerH3 immobilization antigen can be regulated primarily by a temperature-dependent change in the stability of its mRNA. Specifically, a shift in incubation temperature rapidly affects SerH3 mRNA stability. This change can directly impact the mRNA's structure or involve regulatory factors, or it could simply affect the mRNA stability.","```json
{
  ""exact_answer"": """",
  ""ideal_answer"": ""The expression of SerH3 immobilization antigen can be regulated primarily by a temperature-dependent change in the stability of its mRNA. Specifically, a shift in incubation temperature rapidly affects SerH3 mRNA stability. This change can directly impact the mRNA's structure or involve regulatory factors, or it could simply affect the mRNA stability.""
}
```","[{'doc_id': '7731807#0', 'pmid': '7731807', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '3336362#1', 'pmid': '3336362', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '2233735#2', 'pmid': '2233735', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '7828814#3', 'pmid': '7828814', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '3915784#4', 'pmid': '3915784', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Abstract: In Tetrahymena thermophila, the expression of the temperature-specific surface protein SerH3 is controlled primarily by a temperature-dependent change in the stability of its mRNA. The change in SerH3 mRNA stability occurs very rapidly after a shift in incubation temperature. This change in temperature could affect SerH3 mRNA stability directly by producing structural changes in the mRNA or regulatory factors acting on SerH3 mRNA. Alternatively, the temperature change could act', 'us to initiate studies to determine the mechanism(s) by which SerH3 gene expression is controlled. Using pC6 as a hybridization probe for the SerH3 mRNA, we have determined that (i) the level of SerH3 protein synthesis is directly correlated with the amount of SerH3 message available for translation; (ii) there is, at most, a twofold difference between the relative transcription rates of SerH3 genes at 30 and 40 degrees C; (iii) the SerH3 mRNA half-life in cells incubated at 30 degrees C is', 'Title: Molecular characterization of SerH3, a Tetrahymena thermophila gene encoding a temperature-regulated surface antigen.', 'Abstract: The Ser genes of Tetrahymena thermophila specify alternative forms of a major cell surface glycoprotein, the immobilization or i-antigen (i-ag). Regulation of i-ag expression assures that at least one i-ag gene is expressed at all times. To learn more about the regulatory system and the possible role of i-ag itself, we studied SerH3-ts1, a temperature-sensitive allele of the temperature-regulated SerH3 gene normally expressed from 20-36 degrees. In homozygotes grown at the', 'Title: Expression of a cell surface immobilization antigen during serotype transformation in Tetrahymena thermophila.']"
Which gene is involved in CADASIL?,"['22664156', '22878905', '23308019', '21702048', '21038489', '19788051', '19539236', '19018300', '17622327', '19255248', '17996090', '17726918', '20224942', '18313300', '17854869']",factoid,5323640b9b2d7acc7e000014,['Notch3 gene'],"Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy (CADASIL), the most common form of familial vascular dementia, is caused by mutations of the NOTCH3 gene.","['21616505', '23832984', '23799141', '19006080', '11244211']","['21616505#0', '23832984#1', '23799141#2', '19006080#3', '11244211#4']",[['NOTCH3']],NOTCH3 gene mutations in subjects clinically suspected of CADASIL. Mutations of the notch3 gene in non-caucasian patients with suspected CADASIL syndrome. CADASIL: extended polymorphisms and mutational analysis of the NOTCH3 gene.,"```json
{
""exact_answer"": ""NOTCH3"",
""ideal_answer"": ""NOTCH3 gene mutations in subjects clinically suspected of CADASIL. Mutations of the notch3 gene in non-caucasian patients with suspected CADASIL syndrome. CADASIL: extended polymorphisms and mutational analysis of the NOTCH3 gene.""
}
```","[{'doc_id': '21616505#0', 'pmid': '21616505', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23832984#1', 'pmid': '23832984', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23799141#2', 'pmid': '23799141', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19006080#3', 'pmid': '19006080', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '11244211#4', 'pmid': '11244211', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: NOTCH3 gene mutations in subjects clinically suspected of CADASIL.', 'Title: [Pathomechanisms and treatment of CADASIL].', 'Title: Is the oxidant/antioxidant status altered in CADASIL patients?', 'Title: CADASIL: extended polymorphisms and mutational analysis of the NOTCH3 gene.', 'Title: Mutations of the notch3 gene in non-caucasian patients with suspected CADASIL syndrome.']"
Which amino acid residue appears mutated in most of the cases reported with  cadasil syndrome?,"['23597439', '23587639', '21616505', '19043263', '16717210', '15304596', '11706120', '24086431', '22082899', '21772710', '20224942', '22367627', '17726918', '23799017', '21038489', '18313300', '22623959', '18710532', '19006080']",factoid,532366f09b2d7acc7e000015,['Cysteine'],"CADASIL is caused mostly by missense mutations in the NOTCH3 gene, invariably involving a cysteine residue.","['21616505', '11706120', '11244211', '23597439', '16717210']","['21616505#0', '11706120#1', '11244211#2', '23597439#3', '16717210#4']",[],cysteine,"```json
{
""exact_answer"": """",
""ideal_answer"": ""cysteine""
}
```","[{'doc_id': '21616505#0', 'pmid': '21616505', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '11706120#1', 'pmid': '11706120', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '11244211#2', 'pmid': '11244211', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23597439#3', 'pmid': '23597439', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '16717210#4', 'pmid': '16717210', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: NOTCH3 gene mutations in subjects clinically suspected of CADASIL.', 'Title: NOTCH3 mutation involving three cysteine residues in a family with typical CADASIL.', 'Title: Mutations of the notch3 gene in non-caucasian patients with suspected CADASIL syndrome.', 'Title: Considerations on a mutation in the NOTCH3 gene sparing a cysteine residue: a rare polymorphism rather than a CADASIL variant.', 'Title: Characteristics of CADASIL in Korea: a novel cysteine-sparing Notch3 mutation.']"
Which G protein is essential in the formation and function of lamellipodia?,"['24265417', '19801976', '11709084', '11230698', '9301423']",factoid,5319ac36b166e2b806000031,['Rac1'],Recruitment of the small G-protein Rac1 to the plasma membrane is essential in inducing the local formation of specialized cellular processes termed lamellipodia.,"['9549038', '22960634', '23375370', '24099003', '11169763']","['9549038#0', '22960634#1', '23375370#2', '24099003#3', '11169763#4']",[],fascin,"```json
{
  ""exact_answer"": """",
  ""ideal_answer"": ""fascin""
}
```","[{'doc_id': '9549038#0', 'pmid': '9549038', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22960634#1', 'pmid': '22960634', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23375370#2', 'pmid': '23375370', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '24099003#3', 'pmid': '24099003', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '11169763#4', 'pmid': '11169763', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: Is signal transduction modulated by an interaction between heterotrimeric G-proteins and tubulin?', 'of Nup53 contributes to its membrane interaction and is crucial for its function in NPC assembly.', 'Title: Specificity and function of archaeal DNA replication initiator proteins.', 'Title: A fast growing spectrum of biological functions of γ-secretase in development and disease.', 'Title: Role of the actin bundling protein fascin in growth cone morphogenesis: localization in filopodia and lamellipodia.']"
Which is the third subunit of the TSC1-TSC2 complex upstream of mTORC1?,['22795129'],factoid,5319ac99b166e2b806000034,['TBC1D7'],"TBC1D7 was identified as a stably associated and ubiquitous third core subunit of the TSC1-TSC2 complex. It was demonstrated that TSC1-TSC2-TBC1D7 (TSC-TBC) is the functional complex that senses specific cellular growth conditions and possesses Rheb-GAP activity to negatively regulate mTORC1 activity. In agreement with this, TBC1D7 knockdown was shown to result in increased mTORC1 signaling, delayed induction of autophagy, and enhanced cell growth under poor growth conditions.","['22795129', '18682226', '19443854', '20657587', '22983903']","['22795129#0', '18682226#1', '19443854#2', '20657587#3', '22983903#4']",[],TBC1D7,"```json
{
""exact_answer"": """",
""ideal_answer"": ""TBC1D7""
}
```","[{'doc_id': '22795129#0', 'pmid': '22795129', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '18682226#1', 'pmid': '18682226', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19443854#2', 'pmid': '19443854', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '20657587#3', 'pmid': '20657587', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22983903#4', 'pmid': '22983903', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: TBC1D7 is a third subunit of the TSC1-TSC2 complex upstream of mTORC1.', 'Title: Structural insight into the recognition of the H3K4me3 mark by the TFIID subunit TAF3.', 'Title: Can GC content at third-codon positions be used as a proxy for isochore composition?', 'Title: Corecognition of DNA and a methylated histone tail by the MSL3 chromodomain.', 'Title: HER3 intracellular domains play a crucial role in HER3/HER2 dimerization and activation of downstream signaling pathways.']"
Which methyl-CpG-binding protein when mutant becomes the hallmark for Rett syndrome?,"['22302819', '22138506', '18534925', '11180222']",factoid,534ebb59288f4dae47000004,['Methyl-CpG-binding protein 2 (MECP2)'],"Rett syndrome (RTT) was shown to be caused by mutations in the methyl-CpG-binding protein 2 (MECP2) gene, with molecular studies identifying MECP2 mutations in up to 80% of classic RTT patients. MECP2 protein was found to assist in the transcriptional silencing process via DNA methylation. We therefore hypothesize that disruption of this gene alters the normal developmental expression of various other genes, some of which must account for the peculiar neurologic phenotype of RTT.","['11180222', '18337588', '10577905', '11738860', '11738860']","['11180222#0', '18337588#1', '10577905#2', '11738860#3', '11738860#4']",[['methyl-CpG-binding protein 2']],"Mutations in the methyl-CpG-binding protein 2 gene (MECP2) are identified in the majority of females with Rett syndrome (RTT), an X-linked dominant neurodevelopmental disorder.","```json
{
  ""exact_answer"": ""methyl-CpG-binding protein 2"",
  ""ideal_answer"": ""Mutations in the methyl-CpG-binding protein 2 gene (MECP2) are identified in the majority of females with Rett syndrome (RTT), an X-linked dominant neurodevelopmental disorder.""
}
```","[{'doc_id': '11180222#0', 'pmid': '11180222', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '18337588#1', 'pmid': '18337588', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '10577905#2', 'pmid': '10577905', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '11738860#3', 'pmid': '11738860', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '11738860#4', 'pmid': '11738860', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: Rett syndrome: methyl-CpG-binding protein 2 mutations and phenotype-genotype correlations.', 'Title: Specific mutations in methyl-CpG-binding protein 2 confer different severity in Rett syndrome.', 'Title: Rett syndrome and beyond: recurrent spontaneous and familial MECP2 mutations at CpG hotspots.', 'Title: Spectrum of MECP2 mutations in Rett syndrome.', 'Abstract: Mutations in the methyl-CpG-binding protein 2 gene (MECP2) are identified in the majority of females with Rett syndrome (RTT), an X-linked dominant neurodevelopmental disorder. We searched for mutations by sequencing the MECP2 coding region in 45 sporadic cases (35 with classic RTT, eight with variant forms and two males) and in seven families with two or more affected females. Following our previous report of mutations in two families and eight sporadic cases, we here present 18']"
